location_id,site_id,site_name,latitude,longitude,bio_sample,stream_type,sample_type,ecoregion,basin,area_km2,elev_ft,conductivity,chloride_mg,tp_ug,tn_mg,nitrate_mg,ph,alkalinity,sulfate_mg,tal_ug,tfe_ug,turbidity,watershed_imperv,watershed_developed,riparian_developed,watershed_agric,riparian_agric,watershed_forest,riparian_forest,watershed_wetland,riparian_wetland,watershed_natural,riparian_natural,bankstab_rating,finesed_percent,gravel_percent,silt_rating,embedded_percent
502566,VTT130501013X,Crosby Brook South Branch 1.3,42.88912964,-72.5694809,2004.053,SHG,KN,59,VT13,2.9988,472,238,2.7,13,0.26,0.17,7.84,105,10.1,5,617,0.94,0.740096038,6.1224492,6.4748202,21.54862,28.29736,70.14119,56.11511,2.0708281,9.11271,72.3289342,65.22782,5,21,33,3,NA
515789,534700000001X,Hogback Brook 0.1,44.24277878,-73.07144165,2017.126,SHG,KN,83,VT03,6.1938,470,112,1,16.3,0.23,0.08,7.33,54,3.84,32.641,89.202,2.6,0.008282476,0.34873586,0.1472754,3.29846,4.123711,87.942542,57.142862,8.38419016,37.2606792,96.35280796,95.7290202,3,11,26,4,25
506212,535100000007X,High Knob Brook 0.7,44.21733856,-73.05008698,2013.037,SHG,KN,83,VT03,13.3074,670,109.3,1.625,7.01,0.635,0.6105,7.355,45,6.045,17.4,25,0.355,0.17834438,4.774787374,11.17256734,2.0762888,5.586283,92.13619538,78.4845101,0.68984178,4.5907079,93.14891448,83.2411472,2.5,9,18,4,22.5
506486,535700000005X,Hillsboro Brook 0.5,44.21062088,-73.02886963,2013.002,SHG,KN,58,VT03,8.6643,1159,60.5,1,8.25,0.175,0.1605,7.485,26.25,4.01,17.4,167.425,0.295,0.046236227,3.469409,4.647303,0,0,94.92422057,85.726139,1.38153136,6.8049788,96.53059307,95.3526948,3.5,3.5,14,3,20
502219,540000000042X,Little Otter Creek 4.2,44.19805908,-73.24861145,2015.168,WWMG,KN,83,VT03,148.4955,150,507.0333333,32.03,78.33333333,0.526666667,0.033333333,8.186666667,184.1,16.91666667,543.7,926,39.83333333,1.285554108,4.95469492,3.78154181,49.406948,51.924437,35.21355218,23.4264246,10.1887934,20.6124197,45.63835304,44.2940187,4.333333333,0.666666667,15.66666667,6,28.33333333
502584,VTT161400001X,McIndoe Falls Trib 0.1,44.26139069,-72.06278992,2007.041,SHG,KN,58,VT16,9.9513,490,220,7.59,19,0.26,0.025,7.88,86.8,8.04,5,280,2.42,1.540924301,8.600885744,22.3118314,8.28434409,2.9569896,80.66498045,62.76882,1.8449855,11.962366,83.1147689,74.731186,3,25,10,6,62.5
500693,540000000127X,Little Otter Creek 12.7,44.15581894,-73.15827179,2006.109,WWMG,KN,83,VT03,29.7927,280,493.5,33.4975,62.8,1.465,1.07,8.185,188.75,15.26,24.9,25,2.195,1.865944746,6.3831069,3.2223185,45.03519,41.695503,37.99625361,32.07179759,10.002115,22.9671305,48.58169911,55.08218068,5,1.5,18,5,45
502227,550000000195X,Otter Creek 19.5,44.06468964,-73.21636963,2016.104,WWMG,KN,83,VT03,1956.6684,147,272,19,25,0.51,0.24,8.23,98,7.76,38.69,263.9,1.87,1.431513434,5.855039,5.91854757,11.458068,12.978652,72.5358704,54.9333973,9.935485,25.462817,82.6868952,81.1028063,4,0,5,5,40
502230,550000000715X,Otter Creek 71.5,43.60335922,-72.99984741,2020.118,WWMG,KN,58,VT03,794.4597,500,250.6333333,26.34333333,27.8,1.69,1.465,8.133333333,98.33333333,6.475,41.78,363.85,1.975,1.846567422,6.5649529,7.15908783,5.7699213,6.0804122,80.0828624,60.1478313,7.3454824,25.50325,87.6651161,86.7604993,4,5,8,4,37.5
502240,551003000016X,Beaver Brook 1.6,44.02983093,-73.2183075,2016.108,WWMG,KN,83,VT03,11.0961,180,578,17,64.3,0.565,0.44,8.045,212,22.55,9.9,521.15,0.49,1.298888799,5.393786828,2.92702393,71.700875,75.942265,19.12683835,12.670409,3.5444883,8.340015,22.90534468,21.1307127,4.5,0,8.5,4,17.5
505357,551007000008X,Lemon Fair River Trib 7 0.8,43.99465179,-73.2700119,2012.108,WWMG,KN,83,VT03,10.1394,159,393.5,7.32,100.85,0.83,NA,7.645,176,30.5,NA,NA,92,0.68498136,3.372979965,2.8384281,41.709567,50.727807,51.9125279,33.042211,2.43209676,12.7365358,54.91744656,46.4337686,3.5,5,10,5,35
521437,551200000087X,New Haven River 8.7,44.11190414,-73.09227753,2018.067,MHG,KN,83,VT03,183.303,354,180.3,14.1,11.4,0.41,0.32,7.69,62,4.39,9.9,25,0.22,0.5406049,3.70206675,5.65168852,6.14719874,7.19861804,86.73339652,76.3679479,3.186036,10.4579632,90.1507353,87.149687,3,4,13,3,15
502245,551200000209X,New Haven River 20.9,44.06193924,-72.96806335,2006.034,MHG,KN,58,VT03,27.2583,1330,38,1,7.09,0.18,0.14,7.39,12.4,4.14,NA,25,0.58,0.063822762,1.4032419,3.4441807,0.5216759,2.731591,96.26266917,88.18290642,1.40324272,5.58194806,98.07508242,93.8242369,3,0,9,2,15
506468,081504000032X,Sherman Brook 3.2,43.42625046,-72.48854828,2013.107,SHG,KN,58,VT10,2.6622,765,207,23.1,61.9,0.05,0.025,7.19,61,1.27,24.9,255.5,0.85,0.817106153,4.732928,6.0324826,9.093983,14.38515,85.06603,74.24593,1.081812,5.336427,86.1730915,79.582357,NA,13,15,4,20
501347,120000000344X,Ottauquechee River 34.4,43.65948105,-72.77075958,2019.088,MHG,KN,58,VT10,50.3793,1200,225,43.3,8.59,0.245,0.146,7.07,45.25,4.3305,10.15,400,1.32,2.227458275,11.3975395,14.4873861,0.482340948,0.8099977,83.0782083,67.92408758,4.8251959,16.500809,88.1201238,84.70261008,3,11.5,14,3.5,47.5
502247,551202000033X,Muddy Branch New Haven River 3.3,44.03089905,-73.13179779,2016.144,WWMG,KN,83,VT03,35.0217,330,320,16.5,30.6,0.42,0.24,8.23,125,10.2,215.1,467.5,8.28,0.797060108,5.34011866,2.0669807,24.672986,27.786495,62.84562183,44.427003,6.6944208,25.40555,69.98688827,70.1465247,3,3,17,6,20
501423,133313000003X,Ayers Brook 0.3,43.92871857,-72.655159,2006.049,MHG,KN,58,VT09,96.0417,640,289,16.3,9.22,0.47,0.41,7.97,108,9.2,NA,94.2,1.69,1.691152905,7.56046611,10.86616954,20.5232773,21.7757324,67.6704959,54.782161,2.99307512,12.220096,71.91626112,67.358098,5,0,7,4,37.5
508452,551211050004X,Gilmore Pond Outlet 0.4,44.08111954,-73.05760193,2016.11,SHG,KN,58,VT03,3.8061,1300,28.74,1,9.91,0.39,0.2,6.59,8,3.24,49.3,NA,0.57,0.001418775,0.1655238,0,0,0,95.363136,85.360355,4.37455701,14.6396392,99.83447526,99.9999942,NA,2,12,2,10
505106,150400000046X,West Branch Ompompanoosuc River 4.6,43.83184052,-72.32359314,2013.018,MHG,KN,58,VT14,102.4254,750,306.8,11.68,8.42,0.233333333,0.1165,8.11,118.8333333,16.49466667,114.12,224.85,1.427,0.478190957,4.77918585,11.02069426,7.84668613,10.22097,85.1086647,72.5008781,1.53067471,6.2223777,87.37412981,78.75833121,2.666666667,13.66666667,13.66666667,4.333333333,36.66666667
505360,551227000005X,New Haven River Trib 27 0.5,44.1039505,-73.01158142,2016.115,SHG,KN,58,VT03,3.4398,1274,89.6,1,8.095,0.39,0.17,7.86,40,0.25,9.9,25,2.7,0.130559916,3.63683931,3.441296,0.02616431,0,94.38055391,89.271259,2.09314531,7.2874491,96.33699131,96.5587081,4,7,28,3.5,42.5
501522,211100000011X,Sleepers River 1.1,44.41384888,-72.02498627,2005.038,MHG,KN,58,VT15,120.2472,575,375,21.4,29,0.4,0.18,7.65,136,20.1,NA,25,3.45,1.340451171,6.02359136,7.831269926,13.7753732,5.76799585,76.6336836,71.352586,2.77079229,14.3695534,80.20102629,86.4007272,3,19,10,6,62.5
502593,212609020002X,Dish Mill Brook Trib 2 0.2,44.59082031,-71.91690063,2015.073,SHG,KN,58,VT15,3.2472,1125,195.9,9.318,9.36,0.155,0.12,7.91,78.15,7.815,14.95,40.425,0.915,3.127217295,17.3503273,18.7082372,0.4157428,0,82.3366563,80.6236036,0.08314857,0.6681516,82.23392507,81.2917552,2.5,13,17.5,4,32.5
515433,551227340025X,Cota Brook 2.5,44.08863831,-72.94206238,2016.117,SHG,KN,58,VT03,0.9801,1660,67,1,2.5,0.18,0.13,7.42,25,6.65,9.9,25,2.5,0.089072544,3.856749,6.213018,0,0,96.0477934,93.786988,0,0,96.1432537,93.786988,4,6,35,2,15
502249,551246000017X,Blue Bank Brook 1.7,44.03221893,-72.95922089,2019.132,SHG,KN,58,VT03,4.4343,1800,28.85,1,13.1,0.23,0.0425,6.4375,8.625,3.553,100.5,377,0.766666667,0.086868277,4.30282098,6.5180106,0,0,92.95261511,81.4751242,2.5167449,12.006863,95.69717655,93.4819872,4.25,3.5,13.25,2.25,18.75
502250,551246060002X,Blue Bank Brook Trib 6 0.2,44.02740097,-72.9695282,2010.124,SHG,KN,58,VT03,0.8487,1900,29.76666667,1,15.6,0.23,0.025,6.35,9.033333333,3.415,87.9,282.5,0.575,0.001038422,0,0,0,0,94.497354,81.896546,5.5143163,18.103445,99.9999943,99.999991,5,4.333333333,18.33333333,2.666666667,16.66666667
501719,423108000040X,Wanzer Brook 4.0,44.8350296,-72.86869812,2007.008,SHG,KN,58,VT06,3.0645,645,135.65,3.065,19.9825,0.483333333,0.201666667,7.5025,58.025,4.446666667,31.36666667,128.3333333,3.953333333,0.706020558,4.2584433,4.525862,30.86637,41.59483,61.068701,36.206894,3.759178,17.672412,64.8751809,53.879306,4,4.5,27.5,3.75,18.75
521585,423109000019X,Fairfield River 1.9,44.801548,-72.9404068,2018.139,MHG,KN,58,VT06,45.0693,425,260.3,16.4,12,0.24,0.025,8.08,69,31.27,9.9,25,0.45,0.680072688,3.576492849,4.21480869,28.176607,40.813672,63.93603202,39.7070761,4.09169889,15.0691624,68.24689609,54.9715192,3,9,23,4,25
515426,551500000036X,Middlebury River 3.6,43.95806122,-73.12844849,2016.107,MHG,KN,83,VT03,133.1082,350,149,7.88,6.52,0.15,0.06,7.48,56,5.28,9.9,141.6,0.59,0.521440452,4.06834432,4.206996752,6.0778371,6.337533,85.3156759,76.6290025,4.14069168,12.6534398,89.85381888,89.4554808,2,12,11,3,20
501723,423111000025X,Chester Brook 2.5,44.83081055,-72.86569214,2011.056,SHG,KN,58,VT06,5.2506,683,141,1,8.775,0.72,0.48,7.675,60.3,6.78,5,25,0.37,0.207404868,2.4168662,1.149425,16.643814,21.45594,75.213675,45.402298,5.7936232,31.9923408,80.9393215,77.3946388,2.5,5.5,23.5,3,15
502253,551501000026X,Halnon Brook 2.6,43.93058014,-73.10658264,2009.097,SHG,KN,83,VT03,8.7579,390,341.45,24.15,6.61,0.575,0.4805,7.995,130.75,6.9555,7.45,111.3,0.455,0.189497482,3.79200547,2.0588234,6.1966909,4.607843,87.4884273,84.313725,1.6647823,8.921569,90.0113025,93.33333322,3,11,17.5,2.5,17.5
502254,551501100001X,Halnon Brook Trib 10 0.1,43.93011856,-73.10707092,2009.096,SHG,KN,83,VT03,3.2643,390,451.375,32.025,100.625,0.98,0.573,7.88,175.375,10.64625,249.3333333,544.6666667,54.71,0.483168463,7.4165978,2.5754232,18.417426,12.8035317,57.1859591,70.272253,16.018752,14.2752017,74.1659779,84.62103822,3.5,2.75,14,4.75,32.5
506480,427807000022X,South Mountain Branch 2.2,44.92940903,-72.49259949,2013.077,SHG,KN,58,VT06,4.9905,1675,119.9,18.6,NA,NA,NA,7.32,31.9,NA,NA,NA,NA,1.581244364,7.1415692,20.9790194,0,0,93.6724787,78.321684,0,0,92.8584324,79.0209847,4,16,24,4,55
502258,551503070020X,Alder Brook 2.0,44.02672958,-72.99739075,2007.092,SHG,KN,58,VT03,2.2023,1415,54.55,1,13.3,0.31,0.205,7.335,25.8,4.83,21.2,299.5,1.39,0.022864019,2.206784,1.577287,0,0,91.7757756,77.287067,5.0674295,20.820191,97.79321907,98.4227154,5,12,28,5,26.25
501767,428300000002X,Coburn Brook 0.2,44.90139008,-72.40833282,2013.086,SHG,KN,58,VT06,7.0461,764,81.1,2.83,18.13333333,0.786666667,0.472333333,7.033333333,26.2,8.196666667,43.61633333,562.7793333,1.35,0.58856205,4.2406433,3.125,14.0375568,15,77.786314,66.8749967,3.71694945,14.7916667,81.72179745,81.8749967,2,20.33333333,32.33333333,4.666666667,40.83333333
501801,440000000051X,Mill River 5.1,44.74885941,-73.12497711,2009.129,WWMG,KN,83,VT05,15.2856,270,373,29.7,16.8,0.3,0.025,6.7,124,19.8,5,189,0.64,1.848857748,6.8829491,4.41314502,33.513889,28.9201902,48.3474437,35.49295336,11.1987752,30.938966,59.60315356,66.66666116,4,2,18,4,5
502262,55150508B002X,Goshen Brook Trib 2 0.2,43.92924118,-72.98634338,2017.119,SHG,KN,58,VT03,2.5704,1695,42.15666667,0.776666667,7.27,0.443333333,0.235,6.99,12.73333333,4.993333333,7.45,37.5,0.95,0,0,0,0,0,99.859701,99.999997,0,0,100.000001,99.999997,2.5,3,22,1.333333333,10
506363,460000000536X,Lamoille River 53.6,44.57461166,-72.61856842,2013.053,WWMG,KN,58,VT07,695.7774,545,178.4,11.4,15.4,0.4,0.198,7.69,64.5,5.35,101,418.5,1.64,0.927019762,5.1969641,5.97476504,11.0607357,9.1549018,76.0758878,61.5317799,7.0667432,22.967516,83.7422985,84.8703339,3,12,20,5,70
502266,552006050002X,Dutton Brook 0.2,43.89979172,-73.04225159,2009.125,SHG,KN,58,VT03,11.5758,1347,90.86666667,1,7.996666667,0.18,0.025,7.113333333,34.53333333,2.48,16.3,142.5,0.425,0.06538641,2.47239888,2.918856,1.438346,1.401051,84.0090264,68.9433742,11.79443815,26.1529519,96.08925982,95.6800973,3,7.333333333,13.33333333,2.666666667,28.33333333
502268,552100000017X,Arnold Brook 1.7,43.8259697,-73.12062836,2016.072,WWMG,KN,83,VT03,6.2145,430,616.5,35.8,22.9,0.46,0.05,7.87,214,4.29,40.81,354.5,2.02,1.566835626,8.71832004,3.0172415,25.010862,29.310343,44.9298465,7.758621,22.3171628,59.9138,66.2708261,67.672421,4,5,15,5,50
501851,461200000003X,Mill Brook 0.3,44.66563034,-73.00856781,2003.134,MHG,KN,58,VT07,52.6401,360,270,17.8,44,0.59,0.14,8.43,97.4,13.7,NA,1294,4.2,1.375853487,6.252458133,4.9627791,28.516479,41.799009,58.3753643,33.97022169,6.900443446,19.21836095,65.23107415,53.23821043,5,5,10,4,37.5
501852,461200000050X,Mill Brook 5.0,44.69805908,-72.98693848,2003.066,WWMG,KN,58,VT07,25.3809,450,331,15.95,31.95,0.44,0.06,8.04,134,11.7,20.5,305,1.52,1.408035176,6.34729227,5.4184403,28.342969,40.113472,54.9457131,25.9290802,10.45707595,28.48226879,65.30973345,54.46808658,3,4,18,4.5,26.25
502269,552100000023X,Willow Brook 2.3,43.78253937,-73.15229797,2003.136,SHG,KN,58,VT03,6.1137,410,374,13.3,7,0.15,0.09,7.93,168,13.3,NA,716,0.36,0.197556308,2.5467388,4.2128605,4.9609886,4.878049,89.1378027,73.17074,3.9010744,17.73836,92.4922696,90.9091,5,10,35,1,2.5
515417,552300000036X,Neshobe River 3.6,43.81047058,-73.07668304,2016.07,MHG,KN,83,VT03,44.8983,440,292,17.3,NA,0.73,0.71,8.06,100,6.87,9.9,128.3,0.2,0.75535034,5.63874442,9.65699275,5.07948,3.148637,83.5198912,73.2805693,5.6788347,13.7203211,89.2817702,87.194382,3,7,10,2,30
501937,490000000426X,Winooski River 42.6,44.34416962,-72.7733078,2015.039,WWMG,KN,58,VT08,1822.2174,385,273,37.05,16.45,0.79,0.635,7.846666667,73.76666667,9.59,42.45,177.55,2.085,1.418119155,6.5874903,8.45814632,9.2678076,8.4450807,80.3982419,70.0093342,3.1389063,12.678026,84.1447005,83.0967659,3.5,15.33333333,19,3.666666667,42.83333333
502273,552309000001X,Leicester Hollow Brook 0.1,43.8430481,-73.04225159,2008.074,SHG,KN,58,VT03,5.5107,798,128.8666667,1,10.01,0.243333333,0.243333333,7.82,58.26666667,5.353333333,6.633333333,25,3.496666667,0.002939735,0.3103054,4.518072,0,0,95.671346,95.481934,3.9523107,0,99.68969215,95.481934,3.333333333,5.333333333,7.333333333,2.666666667,21.66666667
506365,493200000071X,Little River 7.1,44.43960953,-72.71405029,2013.021,MHG,KN,58,VT08,170.5761,652,160.9,20,11.3,3.6,NA,7.38,37.5,8.75,24.9,314.1,0.9,1.482949839,8.68521487,8.97947767,8.0568143,7.9440992,80.9813496,75.9030551,1.8108043,5.8315538,83.2579753,83.0764239,3,0,19,3,10
502040,493238250002X,Big Spruce Brook 0.2,44.52687836,-72.77722168,2020.094,SHG,KN,58,VT08,1.9836,1417,289.55,60.55,8,0.39,0.324,7.735,36.55,13.42,9.9,37.5,0.545,2.840290381,11.20689655,9.623431,0,0,83.454213,83.263602,0,0,88.793105,90.376573,2.5,3.5,10,4,17.5
502136,495600000033X,Stevens Branch 3.3,44.21060944,-72.51802826,2010.036,MHG,KN,58,VT08,247.5639,575,493.5,58.725,13.31,0.41,0.305,8.24,146,13.66,17.9,108.5,1.22,3.110658703,11.829309,14.453743,15.0953748,11.72132954,68.7131136,58.1225957,3.4627426,15.295181,73.0753085,73.8249244,3.5,14,16.5,4,55
502137,495600000047X,Stevens Branch 4.7,44.19823837,-72.50843811,2007.059,MHG,KN,58,VT08,223.4646,590,438,42.8,13.8,0.45,0.34,8.16,146,12.9,13.7,25,1.22,2.712423578,10.8488329,13.4557195,14.1441174,11.68549722,70.3147033,57.8424421,3.7781825,16.58261,75.0070445,74.8587822,3,27,15,5,37.5
502156,495623000005X,Stevens Branch Trib 23 0.5,44.12760162,-72.53173828,2006.067,SHG,KN,58,VT08,8.4969,774,445.2,51.15,12.25,0.965,0.82,7.93,113.6,15.7,NA,25,0.15,1.595840773,9.4587434,9.4252876,24.467744,21.83908,63.9103319,68.39081,0.2648025,0.1149425,66.073508,68.7356376,4,10,11,4,43.75
505330,520000000049X,LaPlatte River 4.9,44.35668945,-73.20027924,2006.122,WWMG,KN,83,VT05,107.5734,210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.547905895,7.16496806,6.21161331,41.147527,43.5022368,43.9014562,29.8296998,7.393371,20.177272,51.6875032,50.2861454,3,10,20,6,37.5
505331,520000000054X,LaPlatte River 5.4,44.3538208,-73.1985321,2006.121,WWMG,KN,83,VT05,107.3205,215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.548953835,7.17262789,6.22682428,41.084323,43.4058639,43.9405985,29.8607716,7.410792,20.226682,51.7430482,50.3673109,3,10,20,5,37.5
502274,552500000023X,Jones Brook 2.3,43.78615189,-73.05509949,2004.164,WWMG,KN,58,VT03,12.9807,445,213,10.7,7,0.29,0.19,7.51,83.9,5.75,5,25,0.3,0.851833876,6.4272339,7.2512644,7.4603066,3.8785831,74.4416667,56.9983162,11.1904635,30.775718,86.1124602,88.8701552,5,10,29,2,37.5
502277,552600000049X,Bresee Mill Brook 4.9,43.75638962,-73.13240051,2019.135,SHG,KN,58,VT03,7.4286,758,251.35,2.845,9,0.195,0.1405,7.68,118.7,5.465,7.45,25,0.1,0.0699055,1.80518503,5.6786706,3.913254,5.817174,88.692486,66.75901,5.6699781,21.745156,94.28154945,88.504166,5,3.5,21,2.5,12.5
502252,551501000025X,Halnon Brook 2.5,43.93022156,-73.10759735,2019.156,SHG,KN,83,VT03,12.0519,385,405.2666667,29.36666667,40.53333333,0.793333333,0.603666667,7.606666667,155.5,7.879,83.45333333,201,3.58,0.498121824,4.80173283,2.6529106,9.6482719,12.8223977,79.0662987,70.154758,5.548503,14.2962416,85.5499988,84.52469156,3.5,8,11.66666667,4.333333333,30.83333333
502283,553000000017X,Smith Pond Brook 1.7,43.71482849,-73.07269287,2003.138,WWMG,KN,58,VT03,7.551,420,390,12.1,7,0.72,0.66,7.53,167,10.7,NA,611,0.6,0.29761621,3.575685,9.320388,6.495829,18.058255,85.98231729,55.339808,3.6471992,15.7281543,89.92849296,72.6213603,5,5,25,3,15
502299,553801000027X,Tenney Brook 2.7,43.62535858,-72.95388794,2010.13,SHG,KN,58,VT03,5.2533,645,244,29.25,12.75,0.505,0.43,7.46,68.2,5.11,17.6,62.1,0.44,6.009251328,16.4982016,11.6883115,2.689738,0.7792208,78.54202832,81.8181903,2.19290724,5.7142858,80.81205672,87.5324761,3.5,7,22,3,17.5
508501,553901000012X,Mussey Brook 1.2,43.59016037,-72.96151733,2016.091,SHG,KN,58,VT03,6.8202,590,476.6,42.65,18.45,0.38,0.26,8.125,146.5,8.23,29.125,244.6,1.695,3.099234627,9.0789133,12.167833,6.109791,7.132867,78.9584958,59.1608301,5.5555559,18.461535,84.8113008,80.6992881,3,5.5,12,4.5,30
502286,553100000059X,Furnace Brook 5.9,43.73854828,-72.98161316,2005.084,MHG,KN,58,VT03,41.6907,940,135.5,1.61,19.3,0.33,0.225,8.21,70,5.295,12.8,55.905,0.345,0.096215703,2.543013284,6.8475116,1.362174,2.027917,94.902086,84.9881523,1.03188456,5.4253356,96.09481366,91.1245756,4,3.5,13,2.5,26.25
508510,553101000013X,Warner Brook 1.3,43.67990875,-73.00865936,2014.08,SHG,KN,58,VT03,7.9227,493,479.7333333,53.25,12.63333333,1.053333333,0.89,8.2,145,9.226666667,19.9,112.3666667,1.393333333,2.141284981,10.53050164,9.3704253,12.55253882,6.002928,70.49739589,53.733526,6.39554673,30.746706,76.91696733,84.6266449,3.666666667,4,18,3.333333333,41.66666667
505369,553102000030X,Sugar Hollow Brook 3.0,43.7303009,-73.02044678,2016.069,MHG,KN,58,VT03,25.992,723,230.5,1,11.05,0.39,0.2,8.145,109.15,6.53,9.9,268.7,5.4,0.066689751,1.461218868,1.7543856,1.063019,1.275917,91.09548397,74.577357,6.3296398,22.29665,97.4757673,96.96970078,4.5,12,12.5,4,45
515416,553103000018X,Little Brook 1.8,43.73418045,-73.00325775,2016.066,SHG,KN,58,VT03,8.856,517,363,9.99,11.9,0.36,0.26,8.37,173,5.74,9.9,151.8,2,0.358536585,4.1361789,8.074534,16.21951,33.1677,77.43611,49.3167712,2.8861789,8.571429,79.644308,58.7577654,4,0,12,NA,NA
502401,592700000002X,Munson Brook 0.2,43.16815948,-73.05583191,2019.122,SHG,KN,58,VT01,9.1809,770,470.0333333,35.45,7.636666667,0.46,0.389666667,8.113333333,188.5,4.244,9.933333333,85.69566667,1.13,5.603960396,20.82148596,32.254588,5.538672,4.314995,72.3762819,51.887814,2.6566026,10.2481126,73.63983431,63.4304246,3,3.333333333,16.66666667,4,21.66666667
502402,592700000004X,Munson Brook 0.4,43.16923904,-73.05966187,2004.147,SHG,KN,58,VT01,8.9613,782,479,17.8,23,0.93,0.85,8.05,226,5.92,5,25,1.37,4.786883599,19.03183499,30.41066,5.634227,4.439512,73.7000613,53.274139,2.72170285,10.5438434,75.33393095,65.1498364,3,5,13,5,NA
502290,553600000017X,Clarendon River 1.7,43.59196854,-73.03775024,2016.082,MHG,KN,58,VT03,118.9521,500,368.1,19,26.76666667,0.61,0.178333333,7.763333333,171.6666667,6.62,19.26333333,124.488,0.66,0.775900552,4.33989804,7.013311297,9.2586013,7.9866886,79.0858062,55.7071472,7.2134925,27.096506,86.401498,84.9999922,4.333333333,4.333333333,13.66666667,5,15
502293,553600000145X,Clarendon River 14.5,43.44889069,-73.04193878,2006.133,MHG,KN,58,VT03,21.4632,1130,418,14.75,11.1,0.305,0.115,8.11,191,5.145,9.9,302.65,1.16,0.425528346,3.824220468,4.5596784,10.3908081,11.62271,74.344666,44.8815312,10.986247,33.080013,85.7849758,83.8176012,5,0,13.5,3.5,26.25
502426,601000000003X,Barney Brook 0.3,42.87892914,-73.18073273,2006.096,SHG,KN,58,VT01,5.9085,770,232.7666667,23.56666667,13.56666667,0.5,0.343333333,7.803333333,70.5,5.46,16.95,164.8446667,1.65,4.435034273,13.4653469,20.849419,5.072353,8.687259,78.03054,52.316602,2.97029739,17.567572,81.46230139,70.4633246,3.666666667,6.666666667,25,3.333333333,31.66666667
502439,601100000020X,South Stream 2.0,42.85636139,-73.17394257,2013.113,MHG,KN,58,VT01,42.9552,835,248.7,8.93,61.9,0.64,0.339,7.71,103,3.98,24.9,88.94,0.57,0.471421388,4.0395578,4.83179036,5.0829702,2.5287878,83.50081558,69.3384447,6.9937977,22.442986,90.8774669,92.6394122,4,4,28,2,10
502443,610000000372X,Hoosic River 37.2,42.80918121,-73.28624725,2018.025,WWMG,KN,58,VT01,599.6241,501,319.825,30.15,22.925,0.685,0.539333333,8.1425,101.225,9.805,32.883,160.07875,1.3175,2.229313665,8.1498053,8.9116591,7.0833876,4.6672203,80.4292397,70.3646285,4.088111,15.288468,84.766809,86.4211201,4,10.25,17,3.75,41.25
502445,610000000420X,Hoosic River 42.0,42.76860046,-73.24333954,2003.045,WWMG,KN,58,VT01,552.0222,530,309,31.3,29,0.63,NA,8.6,101,12.2,NA,118,1.7,2.327712364,8.3378709,8.9214664,6.4852823,4.152492,80.7293925,70.7449271,4.1869514,15.5563854,85.1768498,86.9260419,3,0,2,3,15
521459,610900000011X,Ladd Brook 1.1,42.77365112,-73.2277832,2018.028,SHG,KN,58,VT01,3.3813,823,375.9,8.06,9.83,0.56,0.51,7.91,184,5.84,9.9,25,NA,0.598083577,10.83310848,29.3367361,3.752994,8.928572,84.53773544,58.418361,0.8783604,2.55102,85.41389336,61.7346871,2,25,17,4,40
502497,660600000176X,East Branch North River 17.6,42.78454971,-72.81217957,2016.041,MHG,KN,58,VT12,24.795,1210,136.9,20.83333333,80.8,0.516666667,0.41,6.863333333,21.63333333,4.87,37.58,538.5,1.38,0.988384755,6.79491831,14.33133732,7.557169,8.582834,78.6800243,48.5429105,6.5916518,28.34331,85.6479118,77.0858213,5,4.666666667,15,2.666666667,21.66666667
505371,553604000013X,Ira Brook 1.3,43.54634857,-73.04438019,2011.086,MHG,KN,58,VT03,31.2138,792,142.1,4.23,6.99,NA,NA,8.75,63.1,NA,NA,NA,NA,0.266564789,2.49408938,7.8965283,6.894066,6.262764,89.31991303,74.9149111,1.37246992,9.5983654,90.61184772,85.8407105,2,5,30,5,60
502579,VTT132500005X,Neal Brook 0.5,43.61510849,-72.34308624,2015.035,SHG,KN,58,VT13,3.4029,400,520.6,64.6,13,0.94,1.05,7.73,123.5,29.86,24.9,25,0.27,2.662956252,11.0552765,20.6049158,12.1396482,3.0245749,76.5451617,75.6143718,0.1322401,0.5671077,76.8050803,76.3705154,4,14,19,4,35
515788,553800000078X,East Creek 7.8,43.67097855,-72.94376373,2017.121,MHG,KN,58,VT03,64.8882,1003,235.6,18.9,10.9,0.31,0.14,7.62,88,4.36,9.9,424.806,3.4,0.22956254,2.39257636,4.26802012,1.382840001,1.596777,85.0930862,65.079834,10.7229052,28.3390482,96.224583,94.1351932,5,1,10,6,20
502295,553801000001X,Tenney Brook 0.1,43.61558151,-72.98806763,2016.092,SHG,KN,58,VT03,14.3055,560,478.5333333,65.26666667,23.2,0.276666667,0.153333333,8.09,126.5,5.013333333,13.26666667,269.4666667,1.576666667,14.47329349,35.6715963,18.5050134,6.46115086,6.381039,51.6305687,49.4986377,6.25983048,25.6153155,57.86724898,75.1139532,4,9.666666667,21.66666667,4.333333333,53.33333333
502302,553806000025X,Mendon Brook 2.5,43.64746094,-72.90383911,2012.116,SHG,KN,58,VT03,33.0993,1299,112,10.9,6.26,0.19,NA,7.73,37,4.85,NA,NA,0.8,0.693666162,5.00584573,6.67995973,0.116920891,0,91.8203139,81.65504726,3.03722422,11.4656081,94.87723152,93.32005716,2,10,7,3,37.5
